,business_id,latitude,longitude,stars,review_count,categories,nearby,avg_stars
169,-Jx2rd2rH7MlWfb9RMtCFQ,36.1434315,-115.1248997,3.5,33,"Food, Restaurants, Burgers, Food Trucks",6,0.5833333333333334
170,-K82LBrI3H0FVuhTbNDpRA,36.0425315584,-115.1527540516,3.5,253,"Ramen, Japanese, Noodles, Restaurants",19,0.18421052631578946
171,-ka3uhq2sH_P15L2_VKDEw,36.271702000000005,-115.2065902,4.5,13,"Specialty Food, Fruits & Veggies, Farmers Market, Grocery, Food, Organic Stores",15,0.3
172,-kbPPBNsIPDfMfgUGO7QhA,36.029109600000005,-115.1193868,4.0,28,"Restaurants, American (Traditional)",18,0.2222222222222222
173,-kFyzXRzOlyoL4NyzoVkMA,36.1296278,-115.1726598,2.5,5,"Restaurants, Tapas/Small Plates, Buffets",61,0.040983606557377046
174,-Le6cwbZL4tDZwNHwipfKg,36.1177117193,-115.15460894600001,4.5,447,"Middle Eastern, Mediterranean, Lebanese, Moroccan, Restaurants",28,0.16071428571428573
175,-leM8v_oCbtzTthTln-YHg,36.1301653,-115.13745379999999,2.5,22,"Burgers, Fast Food, Restaurants",10,0.25
176,-LG_SXZrWLTnfSXRPZQvzA,36.096154342,-115.04638630059999,1.0,4,"Coffee & Tea, Food, Convenience Stores",3,0.3333333333333333
177,-LmxQLtHixUTeQkk5G-gTw,36.071028000000005,-115.1319412,4.5,32,"Bakeries, Event Planning & Services, Caterers, Food",9,0.5
178,-LMycE26AortJDsbc8oXOg,36.19646289999999,-115.26037720000001,3.0,39,"Restaurants, Mexican, Burgers, Fast Food",33,0.09090909090909091
179,-LyGT6bztmvWd3_pa93YDg,36.1139221,-115.2803993,3.0,6,"Persian/Iranian, Food, Middle Eastern, Restaurants, Ethnic Food, Specialty Food",34,0.08823529411764706
180,-lZ9w5Hd5YlmqcTdnzztvA,36.0102975,-115.1213765,5.0,111,"Food, Specialty Food, Coffee & Tea, Herbs & Spices, Do-It-Yourself Food, Shopping, Tea Rooms, Grocery",18,0.2777777777777778
181,-LzUYsR54hd8cCiYXTquRA,36.1027231891,-115.2025938034,3.0,438,"Restaurants, Buffets, American (New)",23,0.13043478260869565
182,-mhBbHbh5T_hxKZUYfdexw,36.149751,-115.07625359999999,4.0,4,"Karaoke, Asian Fusion, Nightlife, Caterers, Event Planning & Services, Italian, Filipino, Restaurants",5,0.8
183,-MmAW2x9vMGuhVcALU7QRw,36.108719,-115.17215949999999,2.0,6,"Coffee & Tea, Burgers, Restaurants, Food, Fast Food",139,0.014388489208633094
184,-mN7z9oY01Mh_-dwTyzpqg,36.115656,-115.30016499999999,3.0,104,"Restaurants, Breakfast & Brunch",16,0.1875
185,-N_agk8RUHvHk3GVDsyunQ,36.2231775639,-115.08256480690001,4.0,74,"Steakhouses, Bars, Breakfast & Brunch, Nightlife, Venues & Event Spaces, Restaurants, Event Planning & Services, Lounges",1,4.0
186,-n8PaipyFGNUJE4xlnrOAg,36.0318870615,-115.13809204100001,2.5,21,"Restaurants, Burgers, Hot Dogs",3,0.8333333333333334
187,-NjZ5HZApXjRJaTVZeSO_w,36.2031091,-115.24081409999998,4.0,36,"Restaurants, Mexican, Latin American, American (New), Salvadoran",20,0.2
188,-NR4KqS6lHseNvJ-GFzfMA,36.151652399999996,-115.15255829999998,4.5,132,"Gelato, Food, Coffee & Tea, Desserts",34,0.1323529411764706
189,-NsIO9AUNEmbsxdUORtfAQ,36.0859779202,-115.24251925860001,5.0,6,"Internet Cafes, Arts & Entertainment, Party & Event Planning, Videos & Video Game Rental, Event Planning & Services, Food, Arcades, Books, Mags, Music & Video, Shopping, Video Game Stores",20,0.25
190,-nYB-fMXn2i_hcyQ6lY9oA,36.0549747,-115.16905690000002,4.0,4,"Restaurants, Food Stands",33,0.12121212121212122
191,-OEIW0dO96-492qa_luxaw,36.121422700000004,-115.0647158,4.0,274,"Bars, Nightlife, Local Flavor, Sports Bars, American (Traditional), Food, Casinos, American (New), Music Venues, Pubs, Beer Bar, Restaurants, Beer, Wine & Spirits, Arts & Entertainment",2,2.0
192,-oUM2uISux96lMGeawHIOA,36.12677,-115.169178,3.5,752,"Nightlife, American (New), Shopping, Restaurants, Cocktail Bars, Flowers & Gifts, American (Traditional), Gift Shops, Food, Candy Stores, Desserts, Chocolatiers & Shops, Bars, Specialty Food",109,0.03211009174311927
193,-oXZirwmLzuzoLn4ajaKgQ,36.0280976,-115.11892350000001,4.5,4,"Restaurants, Mexican",25,0.18
194,-P8dGzSVhJi-5oZ-8U2y0w,36.10841679999999,-115.05708419999999,2.5,65,"Restaurants, Buffets, Diners",9,0.2777777777777778
195,-pdYzQ_5JAvNcHswys1hEQ,36.1449628679,-115.2051184478,1.5,10,"Chicken Wings, Pizza, Sandwiches, Restaurants",32,0.046875
196,-pG5srxtnRkd1bdIYn78xA,36.175290000000004,-115.20650970000001,4.5,55,"Restaurants, Cuban, Cafeteria",3,1.5
197,-pGO9M4JLQJHiaCOrqCgbQ,36.159527600000004,-115.31946049999999,3.0,45,"Delis, Food, Sandwiches, Restaurants",22,0.13636363636363635
198,-PGsEXB6DFTVKa1eDOlzWA,36.142714899999994,-115.278341,3.5,248,"Breakfast & Brunch, Diners, American (Traditional), Restaurants",30,0.11666666666666667
199,-pN44P-_PjRpcj4Rk2wMOg,36.1044875,-115.1767584,3.0,91,"Desserts, Food",50,0.06
200,-PRTv5z2N687DEyW0Fkcww,36.0854286,-115.149927,3.0,13,"Food, Restaurants, Juice Bars & Smoothies",31,0.0967741935483871
201,-Pv-3Moxm6is6COkQIA7Kg,36.1278425,-115.225183,4.5,10,"American (Traditional), Karaoke, Asian Fusion, Nightlife, Bars, Comedy Clubs, Event Planning & Services, DJs, Lounges, Filipino, Restaurants",71,0.06338028169014084
202,-Qamd1hK7jczDkdUrm8lxg,36.143315,-115.1486295,5.0,5,"Grocery, Beer, Wine & Spirits, Food, Convenience Stores",12,0.4166666666666667
203,-Qkx7W0itbAApcG5lJuMFQ,36.1175754745,-115.17029160370001,4.5,384,"Seafood, Sushi Bars, Mexican, Japanese, Restaurants, Asian Fusion",82,0.054878048780487805
204,-QNQ4R1VgRoL4b6lC8Anrg,36.091869,-115.175256,3.0,130,"Bars, Lounges, Restaurants, Nightlife, Japanese, Sushi Bars",55,0.05454545454545454
205,-qYuPncpK8elgD-6Qx3v7A,36.1699583,-115.13970379999999,4.0,261,"American (New), Chicken Shop, Bars, Singaporean, Restaurants, Asian Fusion, Nightlife",124,0.03225806451612903
206,-R_u_4Ya8ceUN7qDlvIQTg,36.0673234,-115.0416159,5.0,3,"Juice Bars & Smoothies, Restaurants, Mexican, Food, Tacos",1,5.0
207,-RdenSl5COgnPqaANI3kCQ,36.1271808465,-115.1714462393,3.5,28,"Coffee & Tea, Food",110,0.031818181818181815
208,-RJ216TTIghZshCkUlD1WQ,36.1262291442,-115.21350730420001,4.5,311,"Izakaya, Tapas/Small Plates, Sushi Bars, Restaurants, Japanese",53,0.08490566037735849
209,-sEbDB_5jI_yIlklu1o1VQ,36.1405384,-115.1426059,3.5,18,"Restaurants, Mediterranean, Kosher, Halal, Moroccan",16,0.21875
210,-SGZcGqnsp_uRIjKP2RGZg,36.043250799999996,-115.2888055,3.5,11,"Breakfast & Brunch, Burgers, Restaurants, American (New)",2,1.75
211,-SpT8Tyz2R45zSw1AIUimQ,36.1157494789,-115.1389565614,3.0,145,"Food, Bakeries, Desserts",38,0.07894736842105263
212,-SWWUof5TuWDVL5SEAml8Q,36.193937,-115.191902,3.5,5,"Burgers, Hot Dogs, Restaurants",2,1.75
213,-tseCGdDvepLP8IIWtZikQ,36.159934299999996,-115.22221599999999,4.5,37,"Salad, Sandwiches, Delis, Restaurants",16,0.28125
214,-Tv5UZeFHdKz3RM9vOYpaw,36.105364200000004,-115.15064699999999,2.5,5,"Restaurants, Pizza",28,0.08928571428571429
215,-U7tvCtaraTQ9b0zBhpBMA,36.102091181300004,-115.17177836540002,2.5,1162,"Buffets, Restaurants, American (Traditional)",103,0.024271844660194174
216,-Uix-n4Jqo4W7ERagC5qAA,36.125389399999996,-115.1944322,4.0,81,"Filipino, Restaurants, Fast Food, Asian Fusion",71,0.056338028169014086
217,-uRn5Hf1uo4vf3UTtOvIfA,36.2159813265,-115.24277513969999,3.0,42,"Restaurants, Food, Mexican",25,0.12
218,-UtYWvCnUppcSaC_u1pTYQ,36.100981,-115.07449740000001,4.0,5,"Restaurants, American (Traditional)",13,0.3076923076923077
219,-vb_yx5QnIhpXUIdPVD2og,36.1948912,-115.20511450000001,3.5,6,"Chinese, Restaurants",14,0.25
220,-wc2xBQ0qVouQnHloAn_ww,36.0988980474,-115.1177475744,4.5,13,"Home Services, Water Stores, Water Purification Services, Food",39,0.11538461538461539
221,-wCtRhzWJ40Z4F8mmg7kWg,36.1073485,-115.17658359999999,4.0,480,"Seafood, American (New), Restaurants",51,0.0784313725490196
222,-wDNRL4lm1UgeFLG9KcrjQ,36.012748241,-115.1193797944,3.5,163,"Chinese, Hawaiian, Japanese, Restaurants",29,0.1206896551724138
223,-WfV03-dVE3HSMUmg0tnvQ,36.1606415347,-115.3505342948,3.5,54,"Food, Grocery",14,0.25
224,-WLrZPzjKfrftLWaCi1QZQ,36.114273,-115.1327773,4.0,851,"Breakfast & Brunch, Restaurants, Diners",18,0.2222222222222222
225,-WQhVJnBmyapFn0digQJwg,36.0525864119,-115.1692427769,4.5,18,"Restaurants, Desserts, Specialty Food, Food, Farmers Market, Fruits & Veggies, Gluten-Free, Health Markets, Grocery",34,0.1323529411764706
226,-wvWO7UlQNK2IprIukH9uQ,36.1145213,-115.3043625,4.0,52,"Sandwiches, Delis, Restaurants, Fast Food",27,0.14814814814814814
227,-xbQQR_ydEJGqYzHSF4DnQ,36.086034399999996,-115.30731159999999,3.0,93,"Restaurants, Pizza, Italian, Food",8,0.375
228,-XKG6GamlSBwy5AcXQGAfA,36.2420363506,-115.04492229600001,3.0,7,"Cafes, Restaurants",2,1.5
229,-xX-Vjol_fwWaN2mn1F1wg,36.1055294,-115.17219509999998,3.5,20,"Restaurants, Pizza",96,0.036458333333333336
230,-yApKLEFAvvNyifvpNKWCA,36.1514658645,-115.15155387440001,4.0,707,"Ice Cream & Frozen Yogurt, Food",33,0.12121212121212122
231,-YCd2_DdJUeZx3RRcmIZ_g,36.1244924541,-115.2793863377,2.5,29,"Tex-Mex, Mexican, Fast Food, Restaurants",27,0.09259259259259259
232,-Ylpy3VyRWwubf9dysuwjQ,36.1174528,-115.1766881,3.5,663,"Food, Desserts, Restaurants, American (Traditional), American (New), Salad, Seafood",65,0.05384615384615385
233,-YWr1wm_NaAlgEf9TZzsMQ,36.152620399999996,-115.20751100000001,2.0,103,"Sushi Bars, Buffets, Restaurants, Chinese",12,0.16666666666666666
234,-zbJp3NGEhvmNOiFziN8Lg,36.157367,-115.12765900000001,4.0,4,"Mexican, Restaurants, Food",13,0.3076923076923077
235,-zkn2p1mu9g-kbGNdM1lUA,36.1673841,-115.1458384,3.5,23,"Restaurants, Mexican, Chinese, Event Planning & Services, Asian Fusion, Venues & Event Spaces, Japanese",30,0.11666666666666667
236,0_69en1k5faGYDH4htAkbQ,36.0523919106,-115.1690205932,3.0,4,"Juice Bars & Smoothies, Food",31,0.0967741935483871
237,0_7nMBuDAhs_J_DMuqdsyw,35.9952905,-115.20680060000001,2.5,4,"Restaurants, Hot Dogs",21,0.11904761904761904
238,0_aeYE2-VbsZts_UpILgDw,36.152831458,-115.3338667748,4.0,1207,"Burgers, Pizza, American (New), Bars, Food, Beer, Wine & Spirits, Restaurants, Comfort Food, Nightlife",16,0.25
239,0_mJttUgHIzC-NO18gcgBA,36.137835215900004,-115.13729322030001,4.0,265,"Restaurants, Mexican, Seafood, Bars, Nightlife",14,0.2857142857142857
240,0_VT3sTwi7gorIlU36ASmg,36.052775399999994,-115.2412496,4.5,338,"Food, Bakeries, Kids Activities, Event Planning & Services, Venues & Event Spaces, Restaurants, Amusement Parks, Active Life, Party & Event Planning, Playgrounds",34,0.1323529411764706
241,0-cZ9XfpC3vsLotOJ6Nxfg,36.143322,-115.275752,3.5,9,"Food Delivery Services, Pizza, Restaurants, Sandwiches, Food, Italian, Chicken Wings",22,0.1590909090909091
242,005XmZKuJZuNbl5tGXc5SA,36.144308216599995,-115.14569083290002,3.0,21,"Barbeque, Steakhouses, Seafood, Restaurants, American (Traditional)",13,0.23076923076923078
243,011ayCokCnktQPSx-uL_SA,36.172225399999995,-115.19579679999998,2.0,5,"Coffee & Tea, Burgers, Fast Food, Food, Restaurants",27,0.07407407407407407
244,01Ov9eDxKRY5k6ImMdiWLQ,36.127185299999994,-115.22501129999999,3.0,168,"Barbeque, Seafood, Chinese, Restaurants",74,0.04054054054054054
245,01SiPgdiOskMC5bUJoyy_g,36.056624392399996,-115.16368074190001,4.0,151,"Nightlife, American (Traditional), Pubs, Restaurants, Bars",2,2.0
246,01VPJkcU0m8WzlA7dCEpVQ,36.126770935100005,-115.2076159086,4.5,295,"Food, Restaurants, Coffee & Tea, American (Traditional), Juice Bars & Smoothies, Bubble Tea, Taiwanese, Tea Rooms",52,0.08653846153846154
247,02giJIMo2sfua2wHfCbG-A,36.05572,-115.1186456,4.5,119,"Bubble Tea, Juice Bars & Smoothies, Desserts, Food, Tea Rooms, Coffee & Tea",20,0.225
248,02pL_Xj3sTO_lHcWqUcwKA,36.11470429999999,-115.30981229999999,4.0,348,"Sandwiches, Southern, Restaurants, Barbeque",35,0.11428571428571428
249,02wo3mCCkdED47sNPwuu6Q,36.0671511,-115.1757889,3.0,25,"Food Delivery Services, Cupcakes, Bakeries, Event Planning & Services, Food, Caterers",53,0.05660377358490566
250,03hgFWEcDg205hOCnswwiQ,36.012149900000004,-115.1533034,3.5,25,"Basque, Spanish, Tapas Bars, Italian, Restaurants",39,0.08974358974358974
251,03icrim6SfEQJlejDMbzsA,36.1268123125,-115.2409445336,4.0,108,"Vietnamese, Food, Restaurants, Korean, Sandwiches",37,0.10810810810810811
252,03Yt7kMeYihN_y6ptiXxyQ,36.2738452633,-115.2681746943,3.0,32,"Fast Food, Mexican, Restaurants, American (Traditional)",15,0.2
253,051OPr8FuLiRa6msetlVoQ,36.1275236,-115.1715003,5.0,16,"Pizza, Salad, Restaurants",100,0.05
254,05OUuoInL-o8Ed-7z_cIUg,36.1049744,-115.1359993,4.5,17,"Cosmetics & Beauty Supply, Discount Store, Gift Shops, Mobile Phone Accessories, Shopping, Food, Beauty & Spas, Flowers & Gifts, Convenience Stores",66,0.06818181818181818
255,05Solp0aY1YTZqoORMjUTg,36.1782264709,-115.0616378784,2.5,14,"Spanish, Fast Food, Restaurants, Burgers, Mexican",10,0.25
256,06_bDWrsZkj5l1u1OUZ4Vg,36.020846,-115.27726200000001,3.5,34,"Restaurants, Mediterranean, Coffee & Tea, Food, American (New), Desserts",10,0.35
257,065c76tt1dXBNmoGBymUgQ,36.1677987235,-115.13820323040001,4.0,214,"Hot Dogs, Beer, Wine & Spirits, Restaurants, Coffee & Tea, Food",84,0.047619047619047616
258,06MlxbtB4ZYeg_ri02RIAQ,36.1450105,-115.2075811,2.5,75,"Fast Food, Mexican, Restaurants",39,0.0641025641025641
259,06wpQtcXiN239iVTpv0-tw,36.0710917965,-115.224059003,3.5,3,"Gas Stations, Food, Convenience Stores, Automotive",7,0.5
260,07AZL5XenCQ_-op_onKLdw,36.113669,-115.16893300000001,4.0,587,"Steakhouses, Restaurants, American (Traditional)",64,0.0625
261,07gh-AImcEcWQ2bew-jprg,36.126103799999996,-115.20543219999999,3.5,103,"Barbeque, Buffets, Restaurants, Korean",47,0.07446808510638298
262,07IlPDFwJWeogfc3Mm6SxQ,36.1440785,-115.18628340000001,3.5,3,"Restaurants, Food, Donuts",8,0.4375
263,07jQarxKd_8J_AJHD5YBqQ,36.2650228462,-115.25921289200001,3.5,133,"Event Planning & Services, Juice Bars & Smoothies, Cafes, American (New), Food Delivery Services, Rehabilitation Center, Caterers, Restaurants, Health & Medical, Gluten-Free, Sandwiches, Food, Specialty Food, Weight Loss Centers, Salad, Wraps, American (Traditional)",21,0.16666666666666666
264,096iGHoQ-UImxUExuyqlZA,36.243284399000004,-115.23521816959999,5.0,23,"Hawaiian, Restaurants",10,0.5
265,09a8Mrd3STr4AxokKgbZHA,36.2490797,-115.24284920000001,4.0,8,"Sushi Bars, Restaurants",17,0.23529411764705882
266,0aDCv4zPhzy7RklHDrnKQg,36.1581178988,-115.08975553479999,4.0,10,"Bars, Food, Pizza, Lounges, Dive Bars, Restaurants, Beer, Wine & Spirits, Nightlife, Karaoke",6,0.6666666666666666
267,0ahghcpWQVkm4lEFwx-peA,36.143133,-115.2085074,3.5,182,"Nightlife, Bars, Lounges, Persian/Iranian, Restaurants, Desserts, Food, Middle Eastern",26,0.1346153846153846
268,0aKsGxx7XP2TMs_fn_9xVw,36.015010935700005,-115.1177944243,4.0,30,"Chocolatiers & Shops, Bakeries, Ice Cream & Frozen Yogurt, Food, Candy Stores, Specialty Food, Desserts",58,0.06896551724137931
269,0APIz0O0c_XBDXQIWkJimA,36.1148519,-115.20304229999999,4.5,13,"Restaurants, Mediterranean, Chinese, Kosher, Vegetarian",25,0.18
270,0AQnRQw34IQW9-1gJkYnMA,36.1041326556,-115.1735436304,3.0,1159,"Nightlife, Restaurants, Bars, Dive Bars, Mexican, Dance Clubs",121,0.024793388429752067
271,0aw3HbxkZ4G7pkPYt10fhA,36.160551299999995,-115.0617047,3.0,143,"Restaurants, Salad, Bars, Nightlife, Italian, Wine Bars",10,0.3
272,0C46YhAdmNrNiUAmAq6W0g,36.1135597,-115.2610867,3.5,3,"Restaurants, Caribbean, Latin American",20,0.175
273,0c6PQILCLwRZ8FIB4AEsGw,36.1593761663,-115.3506778771,3.5,108,"Chinese, Restaurants",14,0.25
274,0CB7YB1qRSWLQvMbHw3Fmw,36.1300289,-115.2777727,4.0,370,"Desserts, Food, Juice Bars & Smoothies, Bubble Tea, Coffee & Tea, Taiwanese, Restaurants",25,0.16
275,0CM82Bwt869MVVIYOXjRkw,36.168344899999994,-115.2659777,4.5,3,"Arts & Entertainment, Shopping, Coffee & Tea, Food, Food Trucks, Art Galleries",8,0.5625
276,0CwhlQzyXG_7RqEu-2pMSQ,36.136261100000006,-115.15125390000001,3.0,3,"Restaurants, Mexican",23,0.13043478260869565
277,0d0i0FaJq1GIeW1rS2D-5w,36.103262,-115.17410100000001,4.5,1394,"Desserts, Food, Breakfast & Brunch, Waffles, Sandwiches, Restaurants",98,0.04591836734693878
278,0DQ31asd4IeOTI7dkZ3OXQ,36.1598136,-115.24073929999999,3.0,3,"Chinese, Restaurants",9,0.3333333333333333
279,0dr1FgqQSEMbaTu9SDqiIg,36.19944520000001,-115.242678,4.0,232,"Chinese, Restaurants",17,0.23529411764705882
280,0e6-79sGtBQ_dWBbICWbug,36.08188,-115.13777900000001,4.5,4,"Food, Juice Bars & Smoothies",15,0.3
281,0EgYXYjt2XJL4hlsKnzrcw,36.165741100000005,-115.13295049999999,4.5,905,"American (New), Coffee & Tea, Restaurants, Cafes, Food",12,0.375
282,0EH_sUvRkgpa4cjHm3hQNQ,36.237475399999994,-115.2238369,3.5,3,"Home Services, Beauty & Spas, Health & Medical, Business Consulting, Professional Services, Security Systems, Hair Extensions, Wigs, Waxing, Laser Hair Removal, Blow Dry/Out Services, Shopping, Pizza, Electricians, Cosmetics & Beauty Supply, Restaurants, Hair Salons, Hair Removal, Skin Care, Hair Stylists",8,0.4375
283,0eJG77JOkyMIBhc4Xbuqfw,36.0577328,-115.15832240000002,4.0,53,"Caterers, Event Planning & Services, Restaurants, Cafes",6,0.6666666666666666
284,0EpnzIpeFvhISkxMTIv9WA,36.143306732199996,-115.2535476685,4.0,131,"Seafood, Food, Caribbean, Restaurants",15,0.26666666666666666
285,0eZHVYDyACtVVOIgoBlV3g,36.125489034299996,-115.19707784059999,3.5,46,"Chinese, Restaurants",88,0.03977272727272727
286,0f1ZKmUAcuI7Xz3GLWnsNw,36.0551922,-115.2434261,4.0,60,"Food, Ice Cream & Frozen Yogurt",38,0.10526315789473684
287,0FbFqMBLRGRRdZlGJeXjug,35.999084,-115.2068864,4.5,30,"Desserts, Ice Cream & Frozen Yogurt, Food, Food Trucks, Shaved Ice",27,0.16666666666666666
288,0fdi2Y8RLbnLP9Cvwq7utw,36.175,-115.136389,2.5,6,"Buffets, Restaurants",28,0.08928571428571429
289,0FHfkDxKSeDuyAEeaY6X-Q,36.1149599775,-115.155506283,3.5,121,"Sandwiches, Salad, Restaurants, Soup",26,0.1346153846153846
290,0FPiudg5-syHhU0t88rgSA,36.1220157,-115.16964979999999,3.5,44,"Juice Bars & Smoothies, Food, Candy Stores, Ice Cream & Frozen Yogurt, Specialty Food, Desserts",146,0.023972602739726026
291,0G1y7uV7w1D2uziS4Lt_Dw,36.099613500000004,-115.10391329999999,3.5,191,"Restaurants, Mexican",22,0.1590909090909091
292,0G83H_zoum-Q4bWU2olTqQ,36.116169299999996,-115.24185159999999,4.5,39,"Restaurants, Food, Delis, Desserts, Bakeries, Coffee & Tea",20,0.225
293,0giQuOv-hLFlVuwgw_VG9A,36.2156424,-115.2263678,3.5,15,"Florists, Grocery, Shopping, Convenience Stores, Flowers & Gifts, Food",4,0.875
294,0GP25wmLzoHxf_Et-0tcHw,36.128009999999996,-115.171342,5.0,8,"Specialty Food, Food, Vitamins & Supplements, Shopping, Health Markets",99,0.050505050505050504
295,0gTTGuA6uEmMhLhfJi0hqA,36.1158229,-115.2996399,3.5,169,"Pizza, Salad, Gluten-Free, American (New), Restaurants",18,0.19444444444444445
296,0gWg-kqRLEQbhui8b_v2Xw,36.0330131,-115.20563590000002,4.0,165,"Bars, Arts & Entertainment, Nightlife, Breakfast & Brunch, Arcades, Restaurants",20,0.2
297,0Hcks5q-DgJbDlmEWolx4A,36.158502,-115.285179,3.5,289,"Soup, Seafood, American (New), Cocktail Bars, Restaurants, Nightlife, Bars",18,0.19444444444444445
298,0HG02r8ri7GEFwuwmdHCyg,36.0605,-115.279,2.0,66,"Food, Restaurants, Fast Food, Chicken Wings, Chicken Shop",20,0.1
299,0HrmyPHRtPwr3NHGQCP0HA,36.0150168,-115.1712669,4.0,29,"Specialty Food, Food, Ethnic Food, International Grocery",13,0.3076923076923077
300,0i9S0BejjRv0ZDwdO9XymA,36.1526193,-115.2424074,4.5,104,"Asian Fusion, Restaurants, Seafood, Thai, Korean",18,0.25
301,0IbboCQAEQlROAv5PKKO_Q,36.201202200000004,-115.28112890000001,4.5,17,"Hawaiian, Restaurants",21,0.21428571428571427
302,0If0W5y2M__8j0Xjlwuk0g,36.1407035,-115.18231370000001,3.5,58,"Asian Fusion, Restaurants",5,0.7
303,0ifI4JjTKcgfBSQiAnMmsQ,36.146244,-115.242347,3.0,19,"Restaurants, Food, Cafes",21,0.14285714285714285
304,0IjBFHFm8M-VPyym-Xrkhw,36.147384499999994,-115.1566778,3.5,22,"Pizza, Restaurants, Italian",27,0.12962962962962962
305,0InA3Ffj8MxyQV9hgsyYcQ,36.264773,-115.25796799999999,4.0,412,"Restaurants, Specialty Food, Food, Italian, Pizza, Salad",26,0.15384615384615385
306,0IPYClNF6pQN3a2hRI_kJg,36.159231,-115.094043,3.0,4,"Food, Local Services, Convenience Stores, Automotive, Gas Stations",4,0.75
307,0j7VWa5uGebj_94C1K2i2g,36.022923,-115.12434499999999,2.5,118,"Discount Store, Fashion, Shopping, Food, Department Stores, Grocery, Electronics, Drugstores",10,0.25
308,0JBqWzaSuOBHUo56RirJpg,36.1886856,-115.07957379999999,2.0,7,"Fast Food, Restaurants",3,0.6666666666666666
309,0jJfQEWEe-6ODl62XSynDw,36.1972496801,-115.2588395049,2.0,20,"Grocery, Food, Bakeries, Restaurants, Shopping, Delis",37,0.05405405405405406
310,0JmCGyAqAK_yVEuZ0ts16w,36.1587575,-115.28421599999999,2.5,14,"Nightlife, American (Traditional), Restaurants, Bars, American (New)",15,0.16666666666666666
311,0jriM09IvPdCLgr509vbrQ,36.1606428,-115.32068500000001,4.5,34,"Chocolatiers & Shops, Food, Specialty Food, Candy Stores, Flowers & Gifts, Shopping, Gift Shops",17,0.2647058823529412
312,0jtRI7hVMpQHpUVtUy4ITw,36.2019904392,-115.283122245,4.0,266,"Beer, Wine & Spirits, Restaurants, American (Traditional), Italian, Food, Breakfast & Brunch",16,0.25
313,0K4tCSMV6BqFxOsgZFqfVw,36.102584,-115.20167099999999,4.0,25,"Food, Chocolatiers & Shops, Specialty Food",20,0.2
314,0keht9nVTliinChbGWWkkg,36.1670211,-115.2860976,3.0,54,"Bars, Tapas Bars, Basque, Nightlife, Restaurants, Tapas/Small Plates",37,0.08108108108108109
315,0kPm1zEpeXFRg8D2phqgCQ,36.143868288,-115.2222882463,2.0,97,"Coffee & Tea, Donuts, Food",14,0.14285714285714285
316,0ktWihvmKQiPrXFXhYotCA,36.170374,-115.14331499999999,4.0,20,"Food, Specialty Food, Chocolatiers & Shops",93,0.043010752688172046
317,0LD904DOPU3T_asJGOTZyg,36.1154596835,-115.29834093,4.5,276,"Food, Donuts",24,0.1875
318,0LGnU7V3nepi8NUNzyQOXw,36.2837875042,-115.287225086,3.5,116,"Breakfast & Brunch, Bagels, Food, Coffee & Tea, Restaurants, Sandwiches",15,0.23333333333333334
319,0lxyY2bwmpde2QHcnh8fZQ,36.1423378,-115.1563054,2.0,46,"Restaurants, Buffets",21,0.09523809523809523
320,0M7rIhQLKD-j2XSnKgt2ng,36.0804361207,-115.1466632326,2.0,26,"Pizza, Restaurants",16,0.125
321,0m99JzzybBddbP9mr2y5XA,35.9990815,-115.1279108,3.5,70,"Restaurants, Chicken Shop, Fast Food",5,0.7
322,0mnnlFCploePlnEaddw63g,36.239667700000005,-115.2259209,3.5,43,"Pizza, Salad, Italian, Restaurants",15,0.23333333333333334
323,0Myf2fOlXXNHgIuPZoOlsA,36.128617462,-115.12522237299999,3.5,72,"Venues & Event Spaces, Golf, Event Planning & Services, Active Life, American (Traditional), Restaurants",2,1.75
